Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000019232,Etnppl,Gene Expression,0.390015232259259,0.0,0.0,27502,4.769664800966113,4072
ENSMUSG00000072115,Ang,Gene Expression,0.3874755762373046,0.0,0.0,42385,8.702834254618654,4814
ENSMUSG00000010651,Acaa1b,Gene Expression,0.38385945483004397,0.0,0.0,168665,33.290798723877906,4923
ENSMUSG00000029597,Sds,Gene Expression,0.3725389644094528,0.0,0.0,23265,4.082372986779395,4034
ENSMUSG00000030946,Lhpp,Gene Expression,0.3722850423614307,0.0,0.0,11249,2.3502457964795007,3294
ENSMUSG00000058135,Gstm1,Gene Expression,0.3704829750066251,0.0,0.0,158191,30.5749589232225,4921
ENSMUSG00000060126,Tpt1,Gene Expression,0.3679187146538555,0.0,0.0,339949,63.51050632974186,4923
ENSMUSG00000064373,Selenop,Gene Expression,0.36282090358279795,0.0,0.0,1513090,284.9298735796902,4924
ENSMUSG00000035561,Aldh1b1,Gene Expression,0.3600524972005906,0.0,0.0,13902,2.3794952469018806,3373
ENSMUSG00000030218,Mgp,Gene Expression,0.354283862391464,0.0,0.0,1186,0.23644944949517377,517
ENSMUSG00000002992,Apoc2,Gene Expression,0.35380483907868737,0.0,0.0,172299,31.051011516696757,4921
ENSMUSG00000030378,Sult2a8,Gene Expression,0.35071111938866223,0.0,0.0,39184,7.848433071119176,4827
ENSMUSG00000021539,Lect2,Gene Expression,0.3504174977015209,0.0,0.0,22351,4.586670393064899,4431
ENSMUSG00000023829,Slc22a1,Gene Expression,0.34946287518608427,0.0,0.0,48095,9.704704937584,4896
ENSMUSG00000022215,Fitm1,Gene Expression,0.3482032602209952,0.0,0.0,21813,4.3762344440154655,4507
ENSMUSG00000028186,Uox,Gene Expression,0.3474350760637379,0.0,0.0,373643,69.49221871622993,4923
ENSMUSG00000020017,Hal,Gene Expression,0.3471686620717958,0.0,0.0,20548,3.6042884261847226,4080
ENSMUSG00000076609,Igkc,Gene Expression,0.3418534977991081,0.0,0.0,8852,1.8938091823378742,2142
ENSMUSG00000031762,Mt2,Gene Expression,0.33381853069300155,0.0,0.0,27863,4.9933960238481525,4383
ENSMUSG00000044005,Gls2,Gene Expression,0.33338087049133047,0.0,0.0,24004,4.289361429938534,4372
ENSMUSG00000034994,Eef2,Gene Expression,0.33309165884802855,0.0,0.0,90095,17.291848569443193,4922
ENSMUSG00000025396,Hsd17b6,Gene Expression,0.3327520878530947,0.0,0.0,12917,2.2238566286983725,3498
ENSMUSG00000027073,Prg2,Gene Expression,0.33251906526604535,0.0,0.0,171,0.0374250006682133,66
ENSMUSG00000079105,C7,Gene Expression,0.3324969104470143,0.0,0.0,1198,0.2322232859818674,563
ENSMUSG00000028001,Fga,Gene Expression,0.33178824479134766,0.0,0.0,419783,78.20357624136916,4924
ENSMUSG00000029368,Alb,Gene Expression,0.32969439271933315,0.0,0.0,7528016,1385.268994674773,4924
ENSMUSG00000025934,Gsta3,Gene Expression,0.31895955839830775,0.0,0.0,303439,58.900619972999216,4921
ENSMUSG00000025991,Cps1,Gene Expression,0.31841832878905896,0.0,0.0,207106,38.706588332546836,4921
ENSMUSG00000019929,Dcn,Gene Expression,0.31716250863736994,0.0,0.0,32451,6.466363528466801,4822
ENSMUSG00000076570,Igkv12-38,Gene Expression,0.3162160900190739,0.0,0.0,126,0.02082864148244631,40
ENSMUSG00000022323,Rida,Gene Expression,0.3123435275642127,0.0,0.0,134073,24.71191854394234,4921
ENSMUSG00000024164,C3,Gene Expression,0.3113368896438944,0.0,0.0,429231,80.17251107744006,4923
ENSMUSG00000024990,Rbp4,Gene Expression,0.3091966977364325,0.0,0.0,605263,116.84940520759824,4924
ENSMUSG00000024646,Cyb5a,Gene Expression,0.30832175514003723,0.0,0.0,252750,49.27226053960641,4922
ENSMUSG00000067225,Cyp2c54,Gene Expression,0.3021633486968916,0.0,0.0,12540,2.6109679012013065,3767
ENSMUSG00000024610,Cd74,Gene Expression,0.3021495808259165,0.0,0.0,41503,7.930254842455096,4847
ENSMUSG00000028307,Aldob,Gene Expression,0.30107114281396047,0.0,0.0,857619,159.3475593066033,4923
ENSMUSG00000028240,Cyp7a1,Gene Expression,0.2990281147092543,0.0,0.0,16168,3.3076472751321098,4259
ENSMUSG00000076621,Ighj1,Gene Expression,0.2981737259542324,0.0,0.0,966,0.217059171658605,397
ENSMUSG00000039196,Orm1,Gene Expression,0.2959282141658856,0.0,0.0,158396,29.423881828775727,4921
ENSMUSG00000035783,Acta2,Gene Expression,0.2937989145048206,0.0,0.0,1271,0.2454523625790437,700
ENSMUSG00000053279,Aldh1a1,Gene Expression,0.2928575831800499,0.0,0.0,84805,16.50108369537898,4919
ENSMUSG00000040564,Apoc1,Gene Expression,0.2890407453251254,0.0,0.0,1467924,278.0466806513745,4924
ENSMUSG00000074207,Adh1,Gene Expression,0.28717306411303445,0.0,0.0,302137,58.39427599586617,4922
ENSMUSG00000008540,Mgst1,Gene Expression,0.28514979455625394,0.0,0.0,445220,86.48881138081245,4923
ENSMUSG00000026417,Pigr,Gene Expression,0.2837557470384091,0.0,0.0,82423,15.098796057048046,4916
ENSMUSG00000031271,Serpina7,Gene Expression,0.27995691249477356,0.0,0.0,14569,2.9541438019717225,4108
ENSMUSG00000067149,Jchain,Gene Expression,0.27815303270430525,0.0,0.0,536,0.11598914684385034,247
ENSMUSG00000028011,Tdo2,Gene Expression,0.2758451849643979,0.0,0.0,162936,30.516289834961327,4921
ENSMUSG00000033860,Fgg,Gene Expression,0.2749996980446225,0.0,0.0,280359,52.28078381163129,4924
ENSMUSG00000069917,Hba-a2,Gene Expression,0.2704565162384296,0.0,0.0,5393,1.153787316160001,1864
ENSMUSG00000030236,Slco1b2,Gene Expression,0.2681967461628998,0.0,0.0,57910,11.390184637653613,4914
ENSMUSG00000026574,Dpt,Gene Expression,0.26415410087692337,0.0,0.0,2245,0.42876985083087193,1131
ENSMUSG00000027227,Sord,Gene Expression,0.26329257849124516,0.0,0.0,66271,13.058053704738285,4919
ENSMUSG00000015854,Cd5l,Gene Expression,0.26291840706600433,0.0,0.0,24417,4.7225797055941126,4638
ENSMUSG00000026715,Serpinc1,Gene Expression,0.2611720909990799,0.0,0.0,548702,103.99837268065446,4924
ENSMUSG00000028108,Ecm1,Gene Expression,0.255566291977887,0.0,0.0,27545,5.483227223613755,4776
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.255221601156503,0.0,0.0,67294,12.883680335386101,4921
ENSMUSG00000029445,Hpd,Gene Expression,0.25516800623763536,0.0,0.0,359778,69.89480441536574,4923
ENSMUSG00000003555,Cyp17a1,Gene Expression,0.25483007754447706,0.0,0.0,11890,2.1133568955318105,3640
ENSMUSG00000040562,Gstm2,Gene Expression,0.2548199195877538,0.0,0.0,12500,2.533599179139687,4008
ENSMUSG00000026170,Cyp27a1,Gene Expression,0.25466402096128804,0.0,0.0,25384,5.09273079543591,4800
ENSMUSG00000032204,Aqp9,Gene Expression,0.2546292492374315,0.0,0.0,42427,8.43842530684019,4897
ENSMUSG00000050440,Hamp,Gene Expression,0.253068143551952,0.0,0.0,103205,19.69526226715392,4920
ENSMUSG00000072849,Serpina1e,Gene Expression,0.24973433077840665,0.0,0.0,8005,1.418832397915125,3040
ENSMUSG00000029816,Gpnmb,Gene Expression,0.24602406584310685,0.0,0.0,4372,0.8293839871529648,1931
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.24530192092917588,0.0,0.0,4372,0.9371906516112826,1665
ENSMUSG00000025533,Asl,Gene Expression,0.24326251638668844,0.0,0.0,59576,11.040043518261482,4905
ENSMUSG00000029455,Aldh2,Gene Expression,0.24005424973775813,0.0,0.0,170030,33.31217156144069,4922
ENSMUSG00000041567,Serpina12,Gene Expression,0.2384940554412057,0.0,0.0,8729,1.5429802902852665,3264
ENSMUSG00000021474,Sfxn1,Gene Expression,0.23700643819723866,0.0,0.0,15020,2.6936388899012975,4051
ENSMUSG00000027513,Pck1,Gene Expression,0.23215308509212132,0.0,0.0,202565,37.61460041627131,4923
ENSMUSG00000015890,Amdhd1,Gene Expression,0.22885777916646774,0.0,0.0,34750,6.424156838881269,4781
ENSMUSG00000030359,Pzp,Gene Expression,0.22227967475445884,0.0,0.0,215201,40.62968879166549,4923
ENSMUSG00000033022,Cdo1,Gene Expression,0.2210320830042482,0.0,0.0,276813,53.54262784130576,4922
ENSMUSG00000016194,Hsd11b1,Gene Expression,0.2184854044193689,0.0,0.0,92481,17.156685349989335,4920
ENSMUSG00000066366,Serpina1a,Gene Expression,0.21763988126956937,0.0,0.0,242489,45.24775832237797,4923
ENSMUSG00000031548,Sfrp1,Gene Expression,0.2166364555519738,0.0,0.0,241,0.048785852366534016,172
ENSMUSG00000039114,Nrn1,Gene Expression,0.21626839182041416,0.0,0.0,54291,10.729423614538723,4916
ENSMUSG00000069922,Ces3a,Gene Expression,0.21545090250921722,0.0,0.0,88418,17.31828710151209,4922
ENSMUSG00000036896,C1qc,Gene Expression,0.2151849317834901,0.0,0.0,10192,1.9161179387009302,3762
ENSMUSG00000036880,Acaa2,Gene Expression,0.21367636085898706,0.0,0.0,145805,28.17537807999844,4921
ENSMUSG00000037686,Aspg,Gene Expression,0.21160311992682324,0.0,0.0,17704,3.192828685482089,4281
ENSMUSG00000021210,Akr1c6,Gene Expression,0.20978098708027992,0.0,0.0,19238,3.7818538614045236,4640
ENSMUSG00000051748,Wfdc21,Gene Expression,0.20843910237629917,0.0,0.0,185576,34.821153827457444,4920
ENSMUSG00000040466,Blvrb,Gene Expression,0.20825754220071957,0.0,0.0,18478,3.703436712818075,4635
ENSMUSG00000033831,Fgb,Gene Expression,0.20577965284356867,0.0,0.0,521814,97.45851906007553,4923
ENSMUSG00000032554,Trf,Gene Expression,0.20563141831850837,0.0,0.0,1122250,211.27888162886893,4923
ENSMUSG00000069805,Fbp1,Gene Expression,0.2039862568543703,0.0,0.0,207526,38.575788550330515,4923
ENSMUSG00000005677,Nr1i3,Gene Expression,0.20314760752144645,0.0,0.0,24080,4.78947387232813,4776
ENSMUSG00000009633,G0s2,Gene Expression,0.2023526330107148,0.0,0.0,24272,4.809148713477776,4817
ENSMUSG00000078680,Mup10,Gene Expression,0.20130621916535046,0.0,0.0,11077,2.1952583266950727,3953
ENSMUSG00000054452,Tle5,Gene Expression,0.20127009822204783,0.0,0.0,104381,20.033599870806025,4921
ENSMUSG00000022149,C9,Gene Expression,0.20101380585806283,0.0,0.0,45615,8.514901656177475,4864
ENSMUSG00000028603,Scp2,Gene Expression,0.20023303549652238,0.0,0.0,299466,58.410371100839555,4922
ENSMUSG00000005681,Apoa2,Gene Expression,0.20008337454073485,0.0,0.0,2722694,527.6679654043008,4924
ENSMUSG00000036594,H2-Aa,Gene Expression,0.19958494735677976,0.0,0.0,11628,2.201287395020159,3796
ENSMUSG00000026879,Gsn,Gene Expression,0.1974814564998111,0.0,0.0,2178,0.43080288761736657,1255
ENSMUSG00000079015,Serpina1c,Gene Expression,0.19672699434829133,0.0,0.0,445776,83.97224719339422,4922
ENSMUSG00000014542,Clec4f,Gene Expression,0.19610786907688224,0.0,0.0,14562,2.736657735223366,4276
ENSMUSG00000034456,Uroc1,Gene Expression,0.19551113895431432,0.0,0.0,33561,6.17701517274414,4796
ENSMUSG00000024131,Slc3a1,Gene Expression,0.19394822075113666,0.0,0.0,4888,0.8692805968759486,2486
ENSMUSG00000022875,Kng1,Gene Expression,0.19248094628296106,0.0,0.0,110292,20.384894269177067,4920
ENSMUSG00000069792,Wfdc17,Gene Expression,0.192168493231125,0.0,0.0,8793,1.6588863857565075,3615
ENSMUSG00000018339,Gpx3,Gene Expression,0.19168578375778458,0.0,0.0,2107,0.3992306895353179,1257
ENSMUSG00000025492,Ifitm3,Gene Expression,0.1914139125102089,0.0,0.0,102725,19.363310281349477,4921
ENSMUSG00000036887,C1qa,Gene Expression,0.1894938429429748,0.0,0.0,8445,1.5971332847736777,3543
ENSMUSG00000105547,Iglc3,Gene Expression,0.1894544792997622,0.0,0.0,538,0.11519190735077782,335
ENSMUSG00000076617,Ighm,Gene Expression,0.1885054032151082,0.0,0.0,4614,0.9912867447748186,2069
ENSMUSG00000036905,C1qb,Gene Expression,0.1877966591786638,0.0,0.0,8193,1.536018131485188,3456
ENSMUSG00000005514,Por,Gene Expression,0.1873270101524665,0.0,0.0,35930,7.120698636109321,4880
ENSMUSG00000022982,Sod1,Gene Expression,0.1849794694539969,0.0,0.0,288163,55.20092527178127,4923
ENSMUSG00000026043,Col3a1,Gene Expression,0.18362098618953904,0.0,0.0,9125,1.8072143312388023,3486
ENSMUSG00000031375,Bgn,Gene Expression,0.18261022045033795,0.0,0.0,14513,2.863803921533535,4351
ENSMUSG00000028715,Cyp4a14,Gene Expression,0.18205706836287144,0.0,0.0,21354,4.213475103220558,4721
ENSMUSG00000006522,Itih3,Gene Expression,0.1809972764146901,0.0,0.0,65610,12.149963956278402,4917
ENSMUSG00000020777,Acox1,Gene Expression,0.18096243947173854,0.0,0.0,213690,41.208758971984736,4921
ENSMUSG00000031596,Slc7a2,Gene Expression,0.17883379822927062,0.0,0.0,44511,8.255041469658027,4877
ENSMUSG00000042289,Hsd3b7,Gene Expression,0.17825505743997433,0.0,0.0,50284,9.956299770066236,4909
ENSMUSG00000028469,Npr2,Gene Expression,0.17786603016608568,0.0,0.0,5677,1.1571738863527206,2865
ENSMUSG00000103711,Tstd1,Gene Expression,0.17484030299784173,0.0,0.0,5629,1.008148849668891,2803
ENSMUSG00000034855,Cxcl10,Gene Expression,0.1725926579488148,0.0,0.0,1286,0.24467314467507678,803
ENSMUSG00000037071,Scd1,Gene Expression,0.17231553390135257,0.0,0.0,1327064,252.66699189224968,4924
ENSMUSG00000035540,Gc,Gene Expression,0.1720802280249728,0.0,0.0,103861,19.443407799189906,4922
ENSMUSG00000022108,Itm2b,Gene Expression,0.17206796901882554,0.0,0.0,105192,20.601155215296064,4921
ENSMUSG00000026475,Rgs16,Gene Expression,0.16958050972031818,0.0,0.0,55122,10.701369625611807,4919
ENSMUSG00000074254,Cyp2a4,Gene Expression,0.16875039973997494,0.0,0.0,4586,0.9401868616712962,2496
ENSMUSG00000025190,Got1,Gene Expression,0.16830611687229324,0.0,0.0,44364,8.419836868247225,4893
ENSMUSG00000019838,Slc16a10,Gene Expression,0.16724564525435828,0.0,0.0,14731,2.9574458677053976,4419
ENSMUSG00000030498,Gas2,Gene Expression,0.16498855853761893,0.0,0.0,10805,1.9338951329728686,3806
ENSMUSG00000020053,Igf1,Gene Expression,0.16475876398114025,0.0,0.0,78620,14.9652030917469,4919
ENSMUSG00000022371,Col14a1,Gene Expression,0.1640239024279395,0.0,0.0,12472,2.447339491217917,4274
ENSMUSG00000030122,Ptms,Gene Expression,0.16398279087448903,0.0,0.0,86827,16.521542224384095,4921
ENSMUSG00000073155,1810058I24Rik,Gene Expression,0.16346898313309088,0.0,0.0,11944,2.4049178110531937,4163
ENSMUSG00000060586,H2-Eb1,Gene Expression,0.16285314691490557,0.0,0.0,7769,1.4950814794408795,3214
ENSMUSG00000076613,Ighg2b,Gene Expression,0.16230870273099096,0.0,0.0,146,0.03206611718851388,94
ENSMUSG00000030208,Emp1,Gene Expression,0.16175125028169499,0.0,0.0,720,0.141256065111445,531
ENSMUSG00000003477,Inmt,Gene Expression,0.1612084175186285,0.0,0.0,67345,12.989273998968352,4919
ENSMUSG00000045394,Epcam,Gene Expression,0.16074987618768566,0.0,0.0,477,0.08483704607377242,353
ENSMUSG00000030088,Aldh1l1,Gene Expression,0.15776137775503823,0.0,0.0,133350,25.260875109705974,4920
ENSMUSG00000018459,Slc13a3,Gene Expression,0.15700091257687498,0.0,0.0,1399,0.3011528310687206,963
ENSMUSG00000006373,Pgrmc1,Gene Expression,0.15592106175649487,0.0,0.0,140851,27.81494543450752,4921
ENSMUSG00000071177,Serpina1d,Gene Expression,0.15580154071885272,0.0,0.0,265675,49.652076270672275,4922
ENSMUSG00000026701,Prdx6,Gene Expression,0.1556958345139656,0.0,0.0,86488,16.698482190272014,4922
ENSMUSG00000003526,Prodh,Gene Expression,0.15535975062032564,0.0,0.0,30308,6.0168378434510625,4862
ENSMUSG00000050335,Lgals3,Gene Expression,0.15513705803235506,0.0,0.0,4535,0.8538151867433423,2446
ENSMUSG00000033715,Akr1c14,Gene Expression,0.15508243240400357,0.0,0.0,51650,9.923747272990445,4908
ENSMUSG00000071178,Serpina1b,Gene Expression,0.15478139208294656,0.0,0.0,708016,132.0651376540504,4923
ENSMUSG00000024661,Fth1,Gene Expression,0.15440977646621792,0.0,0.0,558575,104.77794000263837,4923
ENSMUSG00000034371,Tkfc,Gene Expression,0.15402205360430948,0.0,0.0,54084,10.064861519818608,4910
ENSMUSG00000056978,Hamp2,Gene Expression,0.15380161749804963,0.0,0.0,23392,4.2729257584736215,4595
ENSMUSG00000022587,Ly6e,Gene Expression,0.153745827242315,0.0,0.0,35991,6.660134245033261,4849
ENSMUSG00000018604,Tbx3,Gene Expression,0.15358822497583335,0.0,0.0,2280,0.47586514442631134,1507
ENSMUSG00000038642,Ctss,Gene Expression,0.15354705937636895,0.0,0.0,7206,1.3746540672723513,3239
ENSMUSG00000001506,Col1a1,Gene Expression,0.1528120916319808,0.0,0.0,2665,0.522056624855316,1618
ENSMUSG00000033634,Nat8f2,Gene Expression,0.1524339087429227,0.0,0.0,98282,19.067947530901066,4920
ENSMUSG00000017754,Pltp,Gene Expression,0.15189223142045719,0.0,0.0,16732,3.343803777249813,4581
ENSMUSG00000029864,Gstk1,Gene Expression,0.15022073019558024,0.0,0.0,26455,5.103928377004503,4819
ENSMUSG00000044206,Vsig4,Gene Expression,0.14969819325621103,0.0,0.0,3492,0.6560643888217826,2180
ENSMUSG00000026822,Lcn2,Gene Expression,0.14963247296053225,0.0,0.0,7293,1.3249741786940004,3226
ENSMUSG00000073421,H2-Ab1,Gene Expression,0.14938995101425181,0.0,0.0,8324,1.5928229498244266,3419
ENSMUSG00000039323,Igfbp2,Gene Expression,0.1489825199021663,0.0,0.0,35659,6.764029287680751,4846
ENSMUSG00000049422,Chchd10,Gene Expression,0.14831881397012725,0.0,0.0,109339,20.92965485136612,4921
ENSMUSG00000001025,S100a6,Gene Expression,0.14777023945448398,0.0,0.0,1795,0.3466505669763694,1135
ENSMUSG00000003809,Gcdh,Gene Expression,0.14759343938544836,0.0,0.0,71830,13.911613201541186,4918
ENSMUSG00000034127,Tspan8,Gene Expression,0.14687706549917884,0.0,0.0,399,0.0705282849848067,292
ENSMUSG00000042254,Cilp,Gene Expression,0.1455586866230683,0.0,0.0,155,0.03085168772171967,128
ENSMUSG00000032786,Alas1,Gene Expression,0.14467951036302415,0.0,0.0,45255,8.854857443602713,4904
ENSMUSG00000041559,Fmod,Gene Expression,0.14442198384989985,0.0,0.0,319,0.06304236545721269,241
ENSMUSG00000021922,Itih4,Gene Expression,0.14382869466009196,0.0,0.0,203996,38.34481151994286,4921
ENSMUSG00000032085,Tagln,Gene Expression,0.14224991725832192,0.0,0.0,1607,0.29871872892887746,1124
ENSMUSG00000069456,Rdh16,Gene Expression,0.1407935910450521,0.0,0.0,24908,4.884870428386386,4811
ENSMUSG00000038418,Egr1,Gene Expression,0.14009368480738943,0.0,0.0,8260,1.5306376908323507,3471
ENSMUSG00000023019,Gpd1,Gene Expression,0.13979710614915147,0.0,0.0,22936,4.557110814599784,4809
ENSMUSG00000036256,Igfbp7,Gene Expression,0.1397842895463668,0.0,0.0,29983,5.769811580287472,4868
ENSMUSG00000023057,Fabp2,Gene Expression,0.13805571817831827,0.0,0.0,42143,8.11431592302153,4905
ENSMUSG00000035686,Thrsp,Gene Expression,0.13776775070215908,0.0,0.0,50934,9.87648097813158,4918
ENSMUSG00000017344,Vtn,Gene Expression,0.13719073514191477,0.0,0.0,104774,19.892623443771612,4921
ENSMUSG00000042453,Reln,Gene Expression,0.13682784824696922,0.0,0.0,9718,1.9138840536119186,3964
ENSMUSG00000024975,Pdcd4,Gene Expression,0.13594823666770328,0.0,0.0,31831,5.969826194145571,4840
ENSMUSG00000028356,Ambp,Gene Expression,0.13536991463882117,0.0,0.0,337162,63.157487533389265,4921
ENSMUSG00000055737,Ghr,Gene Expression,0.13468487077714625,0.0,0.0,78005,14.914530157220867,4916
ENSMUSG00000026874,Hc,Gene Expression,0.1342015840063575,0.0,0.0,39956,7.429585379326486,4891
ENSMUSG00000029675,Eln,Gene Expression,0.1341133882119076,0.0,0.0,720,0.1416700417229291,552
ENSMUSG00000000326,Comt,Gene Expression,0.13404515680357212,0.0,0.0,44789,8.599999748488573,4915
ENSMUSG00000044748,Defb1,Gene Expression,0.13344640884235964,0.0,0.0,2977,0.5177532205859541,1843
ENSMUSG00000026840,Lamc3,Gene Expression,0.13323093832753444,0.0,0.0,380,0.06731025368763106,291
ENSMUSG00000061825,Ces2c,Gene Expression,0.13277347822515603,0.0,0.0,2866,0.5921337434763415,1879
ENSMUSG00000020917,Acly,Gene Expression,0.13275713703190364,0.0,0.0,23430,4.329477739699272,4723
ENSMUSG00000064225,Paqr9,Gene Expression,0.12916140580236948,0.0,0.0,35533,7.050967809415224,4892
ENSMUSG00000054422,Fabp1,Gene Expression,0.12887332017338082,0.0,0.0,111625,21.28028947160971,4922
ENSMUSG00000026272,Agxt,Gene Expression,0.12846553513979397,0.0,0.0,30808,5.778754032718287,4843
ENSMUSG00000040152,Thbs1,Gene Expression,0.12790375711577381,0.0,0.0,1138,0.2148781508047959,803
ENSMUSG00000014313,Cox6c,Gene Expression,0.12729456427934685,0.0,0.0,73551,13.822911696522715,4916
ENSMUSG00000029417,Cxcl9,Gene Expression,0.12691017809844454,0.0,0.0,2185,0.4173157741907354,1337
ENSMUSG00000028553,Angptl3,Gene Expression,0.1268454849477193,0.0,0.0,43857,8.264443156107674,4898
ENSMUSG00000061808,Ttr,Gene Expression,0.1267002778910847,0.0,0.0,2116625,399.1235744252907,4924
ENSMUSG00000021091,Serpina3n,Gene Expression,0.12654067202336786,0.0,0.0,56513,10.541706161820079,4918
ENSMUSG00000022351,Sqle,Gene Expression,0.126153395998274,0.0,0.0,3543,0.6278352573824053,2103
ENSMUSG00000022868,Ahsg,Gene Expression,0.12576071763452046,0.0,0.0,505523,94.36505724015622,4922
ENSMUSG00000027187,Cat,Gene Expression,0.12524526514673232,0.0,0.0,223355,43.82818903830575,4922
ENSMUSG00000027875,Hmgcs2,Gene Expression,0.12487643029430436,0.0,0.0,201981,38.8841432210755,4922
ENSMUSG00000017466,Timp2,Gene Expression,0.12355127221708598,0.0,0.0,3563,0.6829131708662852,2149
ENSMUSG00000049723,Mmp12,Gene Expression,0.1230923517993259,0.0,0.0,1181,0.21283036557690319,777
ENSMUSG00000020051,Pah,Gene Expression,0.12293410614522264,0.0,0.0,159040,30.54309817252248,4923
ENSMUSG00000037266,Rsrp1,Gene Expression,0.12277610493603247,0.0,0.0,33797,6.460849793772063,4895
ENSMUSG00000024924,Vldlr,Gene Expression,0.12170739798374765,0.0,0.0,1652,0.34895382005666564,1186
ENSMUSG00000021228,Acot3,Gene Expression,0.12103464744804614,0.0,0.0,10354,2.051502411194164,4061
ENSMUSG00000036138,Acaa1a,Gene Expression,0.1208997314298525,0.0,0.0,30756,6.008643008290753,4886
ENSMUSG00000058207,Serpina3k,Gene Expression,0.12082382915654463,0.0,0.0,343406,65.16880099256299,4924
ENSMUSG00000034845,Plvap,Gene Expression,0.1208068239667346,0.0,0.0,15071,2.938165976745376,4430
ENSMUSG00000020321,Mdh1,Gene Expression,0.11957980009126155,0.0,0.0,104726,19.802399565100497,4921
ENSMUSG00000004038,Gstm3,Gene Expression,0.11925459310291817,0.0,0.0,4204,0.8499509935626394,2504
ENSMUSG00000026938,Fcna,Gene Expression,0.11906007255415803,0.0,0.0,13324,2.649842657569193,4375
ENSMUSG00000076618,Ighj4,Gene Expression,0.11903527635437318,0.0,0.0,544,0.10977602369955848,396
ENSMUSG00000031767,Nudt7,Gene Expression,0.1188835723422706,0.0,0.0,43417,8.333709874652872,4905
ENSMUSG00000035836,Ugt2b1,Gene Expression,0.11853638777975,0.0,0.0,29683,5.871352238399928,4841
ENSMUSG00000034463,Scara3,Gene Expression,0.11852896468950705,0.0,0.0,473,0.08276106784489756,348
ENSMUSG00000021939,Ctsb,Gene Expression,0.1180924425811828,0.0,0.0,102123,19.166076857196703,4920
ENSMUSG00000042436,Mfap4,Gene Expression,0.11808024767875704,0.0,0.0,366,0.07386680113860034,278
ENSMUSG00000010064,Slc38a3,Gene Expression,0.11790646278343944,0.0,0.0,178636,33.54246547321335,4923
ENSMUSG00000021417,Eci2,Gene Expression,0.11648094335450593,0.0,0.0,30303,5.900599610209159,4863
ENSMUSG00000073988,Ttpa,Gene Expression,0.11624452118359545,0.0,0.0,76130,14.690370630791934,4921
ENSMUSG00000022464,Slc38a4,Gene Expression,0.11560645164810349,0.0,0.0,125187,23.66505068527479,4921
