Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000096688,Mup17,Gene Expression,0.34667630258510124,0.0,0.0,36530,7.334659102368592,4751
ENSMUSG00000023070,Rgn,Gene Expression,0.345555237051566,0.0,0.0,46039,8.882119003004293,4810
ENSMUSG00000030895,Hpx,Gene Expression,0.3242086054962353,0.0,0.0,136796,26.31595016265182,4878
ENSMUSG00000025991,Cps1,Gene Expression,0.3218905636309112,0.0,0.0,190859,36.4306089816761,4878
ENSMUSG00000027559,Car3,Gene Expression,0.31931810667391386,0.0,0.0,208402,41.11465039061366,4878
ENSMUSG00000019987,Arg1,Gene Expression,0.3182127432106295,0.0,0.0,159824,30.19414144932982,4878
ENSMUSG00000032310,Cyp1a2,Gene Expression,0.3161929364344653,0.0,0.0,17950,3.607744631219201,4204
ENSMUSG00000029597,Sds,Gene Expression,0.31340275216888874,0.0,0.0,23253,4.383543639510666,4348
ENSMUSG00000019929,Dcn,Gene Expression,0.3127751616423043,0.0,0.0,18441,3.524468054639198,4397
ENSMUSG00000076609,Igkc,Gene Expression,0.31023953195641085,0.0,0.0,3554,0.7173359548433469,1198
ENSMUSG00000028307,Aldob,Gene Expression,0.30439785736740793,0.0,0.0,498523,94.95856955908165,4878
ENSMUSG00000025934,Gsta3,Gene Expression,0.30403767783716634,0.0,0.0,162152,31.29852261772954,4877
ENSMUSG00000028001,Fga,Gene Expression,0.3035259278559418,0.0,0.0,260650,49.27029858392231,4878
ENSMUSG00000058135,Gstm1,Gene Expression,0.2993131410011287,0.0,0.0,80225,15.407629147971951,4872
ENSMUSG00000074207,Adh1,Gene Expression,0.2872468965558046,0.0,0.0,158078,30.391746476824757,4877
ENSMUSG00000034450,Gulo,Gene Expression,0.2855664598268963,0.0,0.0,15136,3.0933433314947263,3967
ENSMUSG00000029445,Hpd,Gene Expression,0.28341050714108906,0.0,0.0,201856,39.109970368177784,4878
ENSMUSG00000010025,Aldh3a2,Gene Expression,0.27832430805944564,0.0,0.0,23383,4.614391046616885,4540
ENSMUSG00000026715,Serpinc1,Gene Expression,0.27539978506224083,0.0,0.0,321137,61.05472142556893,4877
ENSMUSG00000061808,Ttr,Gene Expression,0.2720904147975843,0.0,0.0,1000829,190.35560104068006,4878
ENSMUSG00000072115,Ang,Gene Expression,0.2675004522288061,0.0,0.0,31881,6.249668702649148,4752
ENSMUSG00000034528,Hsd17b13,Gene Expression,0.2662486724196425,0.0,0.0,27964,5.252189319504855,4610
ENSMUSG00000015854,Cd5l,Gene Expression,0.25967445208816875,0.0,0.0,16997,3.5105604729093107,4370
ENSMUSG00000024646,Cyb5a,Gene Expression,0.25946546317323965,0.0,0.0,106025,20.586487142613247,4875
ENSMUSG00000024610,Cd74,Gene Expression,0.2517975458879251,0.0,0.0,25275,5.068950713365236,4663
ENSMUSG00000010651,Acaa1b,Gene Expression,0.2461802957921029,0.0,0.0,69387,13.692412581978525,4874
ENSMUSG00000019232,Etnppl,Gene Expression,0.24549566894281605,0.0,0.0,11180,2.063613557115152,3474
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.2440887515474852,0.0,0.0,44292,8.799291146725054,4863
ENSMUSG00000031762,Mt2,Gene Expression,0.24292063849780643,0.0,0.0,34167,6.521962846336903,4735
ENSMUSG00000028186,Uox,Gene Expression,0.242817668257745,0.0,0.0,180599,34.02119127057278,4878
ENSMUSG00000029816,Gpnmb,Gene Expression,0.23992302090574064,0.0,0.0,2599,0.534740769114046,1466
ENSMUSG00000022323,Rida,Gene Expression,0.23336395667119267,0.0,0.0,72939,13.63142789855167,4866
ENSMUSG00000022982,Sod1,Gene Expression,0.23258191320727215,0.0,0.0,127185,24.572174417288757,4876
ENSMUSG00000002992,Apoc2,Gene Expression,0.2324159689777534,0.0,0.0,72314,13.646883240265979,4869
ENSMUSG00000024990,Rbp4,Gene Expression,0.23221183842176182,0.0,0.0,335136,65.36150439779591,4878
ENSMUSG00000071178,Serpina1b,Gene Expression,0.2313569894038648,0.0,0.0,347388,66.56466324620911,4878
ENSMUSG00000030946,Lhpp,Gene Expression,0.2304917708999824,0.0,0.0,4209,0.8424856359131548,2137
ENSMUSG00000044005,Gls2,Gene Expression,0.2278323910791192,0.0,0.0,16951,3.1860444723274224,4285
ENSMUSG00000008540,Mgst1,Gene Expression,0.22689618330639663,0.0,0.0,194157,37.47445434974089,4878
ENSMUSG00000033022,Cdo1,Gene Expression,0.22604051734401648,0.0,0.0,163234,31.685969253304577,4878
ENSMUSG00000028108,Ecm1,Gene Expression,0.22573508818882904,0.0,0.0,19380,3.7283340039875235,4449
ENSMUSG00000023829,Slc22a1,Gene Expression,0.22179064352715602,0.0,0.0,21688,4.289342243435076,4590
ENSMUSG00000028603,Scp2,Gene Expression,0.21915442371536495,0.0,0.0,142446,28.201028922096807,4878
ENSMUSG00000035561,Aldh1b1,Gene Expression,0.2181804211636664,0.0,0.0,6742,1.2386525545920637,2788
ENSMUSG00000031271,Serpina7,Gene Expression,0.21777447809837164,0.0,0.0,7233,1.4368538086956162,3115
ENSMUSG00000021539,Lect2,Gene Expression,0.21492924358958065,0.0,0.0,10633,2.0966515474849046,3717
ENSMUSG00000030378,Sult2a8,Gene Expression,0.2133921313436492,0.0,0.0,19046,3.7404572121556354,4469
ENSMUSG00000067225,Cyp2c54,Gene Expression,0.21229283659313103,0.0,0.0,7355,1.448113479629797,3189
ENSMUSG00000079105,C7,Gene Expression,0.21028759219964466,0.0,0.0,736,0.14578002560820036,488
ENSMUSG00000031765,Mt1,Gene Expression,0.21010553841718904,0.0,0.0,52982,10.076666091810027,4848
ENSMUSG00000028011,Tdo2,Gene Expression,0.20599230094323048,0.0,0.0,90590,17.171875849038138,4875
ENSMUSG00000003555,Cyp17a1,Gene Expression,0.204575400282297,0.0,0.0,10818,2.02341142836471,3657
ENSMUSG00000025492,Ifitm3,Gene Expression,0.20403910064237374,0.0,0.0,53136,10.15721141015887,4853
ENSMUSG00000020017,Hal,Gene Expression,0.20340904837275425,0.0,0.0,11726,2.206615859866795,3805
ENSMUSG00000027513,Pck1,Gene Expression,0.2023093781650949,0.0,0.0,154903,29.276123033081653,4878
ENSMUSG00000053279,Aldh1a1,Gene Expression,0.2005748231572118,0.0,0.0,44696,8.653373048575348,4850
ENSMUSG00000030122,Ptms,Gene Expression,0.19820403688888286,0.0,0.0,49558,9.655722046675336,4870
ENSMUSG00000026574,Dpt,Gene Expression,0.1967051339362285,0.0,0.0,1164,0.23149642166368933,778
ENSMUSG00000050440,Hamp,Gene Expression,0.1956507334280987,0.0,0.0,59119,11.324052992615453,4863
ENSMUSG00000025396,Hsd17b6,Gene Expression,0.19042184155974895,0.0,0.0,7169,1.3295495741284524,3073
ENSMUSG00000039196,Orm1,Gene Expression,0.1896516533841505,0.0,0.0,71329,13.599088115263385,4866
ENSMUSG00000051748,Wfdc21,Gene Expression,0.1860951275480933,0.0,0.0,87561,16.596084040368073,4871
ENSMUSG00000034994,Eef2,Gene Expression,0.1859785269711724,0.0,0.0,45353,9.056343916072482,4872
ENSMUSG00000030359,Pzp,Gene Expression,0.18580918744754255,0.0,0.0,99121,18.90625051051478,4874
ENSMUSG00000037742,Eef1a1,Gene Expression,0.18028606733744315,0.0,0.0,278960,53.630851844573655,4878
ENSMUSG00000022215,Fitm1,Gene Expression,0.17927965113240094,0.0,0.0,6178,1.2335430694477794,3069
ENSMUSG00000005681,Apoa2,Gene Expression,0.17810104386382825,0.0,0.0,1252707,243.82054857192216,4879
ENSMUSG00000036880,Acaa2,Gene Expression,0.17457028192438476,0.0,0.0,69173,13.287150034802984,4868
ENSMUSG00000024164,C3,Gene Expression,0.17092970920976738,0.0,0.0,225478,43.5669357608217,4878
ENSMUSG00000030236,Slco1b2,Gene Expression,0.17087740255541714,0.0,0.0,23927,4.6788231869636485,4685
ENSMUSG00000033860,Fgg,Gene Expression,0.17064670141633737,0.0,0.0,190410,36.455874126841,4878
ENSMUSG00000064373,Selenop,Gene Expression,0.16953156303139913,0.0,0.0,726401,141.65793637490626,4879
ENSMUSG00000041567,Serpina12,Gene Expression,0.1683530669444865,0.0,0.0,5538,1.067717198194345,2802
ENSMUSG00000030218,Mgp,Gene Expression,0.16770356327311833,0.0,0.0,481,0.09663245500016175,344
ENSMUSG00000004558,Ndrg2,Gene Expression,0.16591132581451754,0.0,0.0,60668,11.598549332182852,4866
ENSMUSG00000027249,F2,Gene Expression,0.16499045182630684,0.0,0.0,90385,17.21853669684792,4877
ENSMUSG00000026170,Cyp27a1,Gene Expression,0.1643783648241369,0.0,0.0,20287,4.068553539021225,4613
ENSMUSG00000069917,Hba-a2,Gene Expression,0.16385329803072596,0.0,0.0,1685,0.3609593680240522,911
ENSMUSG00000076617,Ighm,Gene Expression,0.1611582556770144,0.0,0.0,2298,0.4747430680317157,1279
ENSMUSG00000040134,Rdh7,Gene Expression,0.16092513261513874,0.0,0.0,57514,11.130832580252344,4860
ENSMUSG00000020917,Acly,Gene Expression,0.16082606633999944,0.0,0.0,29520,5.714360057625773,4759
ENSMUSG00000026879,Gsn,Gene Expression,0.1604247082940938,0.0,0.0,1487,0.30146905238401445,1030
ENSMUSG00000069922,Ces3a,Gene Expression,0.15841990459603167,0.0,0.0,45849,8.943686794862348,4863
ENSMUSG00000037071,Scd1,Gene Expression,0.15823035623283924,0.0,0.0,509516,97.83758327540482,4878
ENSMUSG00000056978,Hamp2,Gene Expression,0.15743914964166605,0.0,0.0,20544,3.8686800025677255,4513
ENSMUSG00000040562,Gstm2,Gene Expression,0.15638526603570707,0.0,0.0,6196,1.224029737498166,2984
ENSMUSG00000069805,Fbp1,Gene Expression,0.1549849215244086,0.0,0.0,95849,18.279277258355904,4877
ENSMUSG00000036594,H2-Aa,Gene Expression,0.15405380861005535,0.0,0.0,7526,1.495332136709635,3341
ENSMUSG00000067149,Jchain,Gene Expression,0.1535202471226818,0.0,0.0,224,0.04261076617075593,126
ENSMUSG00000026417,Pigr,Gene Expression,0.15346273921827183,0.0,0.0,50500,9.493534415807982,4853
ENSMUSG00000031375,Bgn,Gene Expression,0.1514033452191371,0.0,0.0,9681,1.905021967226155,3762
ENSMUSG00000054452,Tle5,Gene Expression,0.15095694383623165,0.0,0.0,53104,10.54755415166455,4875
ENSMUSG00000033634,Nat8f2,Gene Expression,0.15040856653122733,0.0,0.0,35874,6.956357803750628,4821
ENSMUSG00000020321,Mdh1,Gene Expression,0.14866509408773376,0.0,0.0,51651,9.916026146692374,4850
ENSMUSG00000032204,Aqp9,Gene Expression,0.14832061067151361,0.0,0.0,15862,3.128614761425899,4374
ENSMUSG00000036896,C1qc,Gene Expression,0.14826307450284595,0.0,0.0,8111,1.6492174641637112,3553
ENSMUSG00000014542,Clec4f,Gene Expression,0.14801307206904568,0.0,0.0,11028,2.1944164499119343,4019
ENSMUSG00000015890,Amdhd1,Gene Expression,0.1478740176295456,0.0,0.0,23488,4.539916175589818,4676
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.14619083110445513,0.0,0.0,1554,0.32788494276827496,870
ENSMUSG00000034371,Tkfc,Gene Expression,0.14548375470218614,0.0,0.0,42299,8.007213306597167,4842
ENSMUSG00000019838,Slc16a10,Gene Expression,0.14544870218620234,0.0,0.0,10660,2.112779295703105,3923
ENSMUSG00000025130,P4hb,Gene Expression,0.14424114207323327,0.0,0.0,65864,12.510287479900402,4869
ENSMUSG00000016534,Lamp2,Gene Expression,0.1428104960900509,0.0,0.0,53893,10.40236180368726,4859
ENSMUSG00000039323,Igfbp2,Gene Expression,0.14220124143523608,0.0,0.0,33119,6.449509939810097,4787
ENSMUSG00000036905,C1qb,Gene Expression,0.13990066620214817,0.0,0.0,6334,1.2954233331809408,3162
ENSMUSG00000078680,Mup10,Gene Expression,0.13987689189179434,0.0,0.0,7128,1.3717260465980683,3304
ENSMUSG00000032083,Apoa1,Gene Expression,0.13900051273333158,0.0,0.0,542582,103.20899166860777,4878
ENSMUSG00000025190,Got1,Gene Expression,0.13840772046885177,0.0,0.0,45293,8.86979467656028,4859
ENSMUSG00000058207,Serpina3k,Gene Expression,0.13834936438239534,0.0,0.0,235053,44.99384626979032,4878
ENSMUSG00000042289,Hsd3b7,Gene Expression,0.13830352837751564,0.0,0.0,30666,6.088563741137247,4799
ENSMUSG00000016194,Hsd11b1,Gene Expression,0.13778336159084775,0.0,0.0,55024,10.499706777156906,4873
ENSMUSG00000036887,C1qa,Gene Expression,0.13694943813688962,0.0,0.0,6173,1.2549532439784186,3177
ENSMUSG00000020641,Rsad2,Gene Expression,0.1368968539814268,0.0,0.0,754,0.1393703062947067,507
ENSMUSG00000023175,Bsg,Gene Expression,0.1368443543225717,0.0,0.0,38645,7.429878470381382,4827
ENSMUSG00000018339,Gpx3,Gene Expression,0.13635261330650797,0.0,0.0,1321,0.2627574128471674,959
ENSMUSG00000032554,Trf,Gene Expression,0.13578038289881492,0.0,0.0,613526,118.69749295007871,4879
ENSMUSG00000026365,Cfh,Gene Expression,0.1333749047652995,0.0,0.0,42491,7.987158921886219,4835
ENSMUSG00000037686,Aspg,Gene Expression,0.13233382321238035,0.0,0.0,9699,1.8592698113922763,3751
ENSMUSG00000030762,Aqp8,Gene Expression,0.13225996524030856,0.0,0.0,23140,4.4915350397394995,4619
ENSMUSG00000027227,Sord,Gene Expression,0.13203587267446423,0.0,0.0,24810,4.94873349832121,4759
ENSMUSG00000022371,Col14a1,Gene Expression,0.13202012928020446,0.0,0.0,6190,1.1845546798271027,3190
ENSMUSG00000071177,Serpina1d,Gene Expression,0.1310508265128917,0.0,0.0,138652,26.480054771535638,4878
ENSMUSG00000021474,Sfxn1,Gene Expression,0.13081677149559434,0.0,0.0,8935,1.6985766065994314,3552
ENSMUSG00000024131,Slc3a1,Gene Expression,0.13072535521865447,0.0,0.0,4457,0.8426692417423837,2497
ENSMUSG00000037798,Mat1a,Gene Expression,0.13068498859413252,0.0,0.0,205780,39.50117736307728,4878
ENSMUSG00000001670,Tat,Gene Expression,0.13009448121695114,0.0,0.0,181196,34.5701607443066,4877
ENSMUSG00000072849,Serpina1e,Gene Expression,0.12980864911295353,0.0,0.0,5079,0.9705637541269877,2706
ENSMUSG00000042453,Reln,Gene Expression,0.12743592995959832,0.0,0.0,6009,1.1394084608379647,3013
ENSMUSG00000018102,Hist1h2bc,Gene Expression,0.12700934312827653,0.0,0.0,37790,7.203749464029254,4821
ENSMUSG00000017344,Vtn,Gene Expression,0.12699555675322538,0.0,0.0,66054,12.845729196664392,4877
ENSMUSG00000060586,H2-Eb1,Gene Expression,0.1268933834492144,0.0,0.0,4916,0.9891090449626627,2639
ENSMUSG00000029455,Aldh2,Gene Expression,0.12665504140071224,0.0,0.0,87478,17.03091224532943,4877
ENSMUSG00000035242,Oaz1,Gene Expression,0.12661804478980343,0.0,0.0,40378,7.948370081695962,4864
ENSMUSG00000014313,Cox6c,Gene Expression,0.1252833859354966,0.0,0.0,29518,5.680663804413222,4776
ENSMUSG00000022108,Itm2b,Gene Expression,0.12479851892340904,0.0,0.0,59701,11.931393230619323,4874
ENSMUSG00000023057,Fabp2,Gene Expression,0.12452903819430639,0.0,0.0,15799,3.064948108769693,4448
ENSMUSG00000000049,Apoh,Gene Expression,0.1240230903467691,0.0,0.0,106953,20.750810773599206,4877
ENSMUSG00000055737,Ghr,Gene Expression,0.1233626485387933,0.0,0.0,31807,6.097575391235179,4788
ENSMUSG00000028469,Npr2,Gene Expression,0.12288349017230323,0.0,0.0,2836,0.5709809966703904,1869
ENSMUSG00000037266,Rsrp1,Gene Expression,0.12155748726433938,0.0,0.0,37120,7.325691636742283,4850
ENSMUSG00000034855,Cxcl10,Gene Expression,0.12051804419955717,0.0,0.0,573,0.10295858596715891,397
ENSMUSG00000026043,Col3a1,Gene Expression,0.11938707693620186,0.0,0.0,3759,0.7450728715823441,2314
ENSMUSG00000022149,C9,Gene Expression,0.11888217011376942,0.0,0.0,25194,4.905838064823678,4704
ENSMUSG00000020777,Acox1,Gene Expression,0.11742241885409027,0.0,0.0,98378,18.99357835294453,4875
ENSMUSG00000020429,Igfbp1,Gene Expression,0.11716905590261983,0.0,0.0,33748,6.681237256645081,4841
ENSMUSG00000074336,Apoc4,Gene Expression,0.11709905943212952,0.0,0.0,48790,9.472421369092766,4859
ENSMUSG00000026272,Agxt,Gene Expression,0.11685885548964897,0.0,0.0,18913,3.568002534656991,4561
ENSMUSG00000057103,Nat8f1,Gene Expression,0.11544937872258951,0.0,0.0,17236,3.239054300596786,4471
ENSMUSG00000039519,Cyp7b1,Gene Expression,0.11539556375119758,0.0,0.0,4486,0.8803848424619952,2620
ENSMUSG00000002769,Gnmt,Gene Expression,0.11538493959773624,0.0,0.0,162549,30.96014490489128,4878
ENSMUSG00000035783,Acta2,Gene Expression,0.11499834328964148,0.0,0.0,336,0.0652505892556039,282
ENSMUSG00000022875,Kng1,Gene Expression,0.11459292999033371,0.0,0.0,57069,10.806909641040741,4869
ENSMUSG00000027187,Cat,Gene Expression,0.11424292817178713,0.0,0.0,138811,27.49920901070499,4876
ENSMUSG00000024029,Tff3,Gene Expression,0.11416703479851767,0.0,0.0,221,0.04066079672838762,190
ENSMUSG00000022351,Sqle,Gene Expression,0.11389644796464005,0.0,0.0,2182,0.41578582070001857,1526
ENSMUSG00000073834,Mup11,Gene Expression,0.11288012929026711,0.0,0.0,1863,0.3699042504869241,1306
ENSMUSG00000034456,Uroc1,Gene Expression,0.11277748768726921,0.0,0.0,20086,3.8218072849030627,4594
ENSMUSG00000020051,Pah,Gene Expression,0.11264644131207437,0.0,0.0,74117,14.181441134248711,4875
ENSMUSG00000028715,Cyp4a14,Gene Expression,0.1125067014250543,0.0,0.0,10325,2.035833636718836,3932
ENSMUSG00000079015,Serpina1c,Gene Expression,0.11180715348510234,0.0,0.0,251324,48.80294162928363,4879
ENSMUSG00000026568,Mpc2,Gene Expression,0.11104684373861577,0.0,0.0,30591,5.826406260743587,4769
ENSMUSG00000003477,Inmt,Gene Expression,0.11053151343454153,0.0,0.0,22380,4.306429198944965,4713
ENSMUSG00000026385,Dbi,Gene Expression,0.11030747918615127,0.0,0.0,196890,37.571880068714634,4878
ENSMUSG00000050335,Lgals3,Gene Expression,0.11006397834326938,0.0,0.0,2900,0.5842785193157068,1895
ENSMUSG00000025533,Asl,Gene Expression,0.10824107897516513,0.0,0.0,35854,6.887174047012512,4821
ENSMUSG00000038642,Ctss,Gene Expression,0.10752161202520841,0.0,0.0,4945,0.9974561623061685,2792
ENSMUSG00000033831,Fgb,Gene Expression,0.10748763176286945,0.0,0.0,336479,64.12894964364989,4878
ENSMUSG00000028356,Ambp,Gene Expression,0.10556073284956409,0.0,0.0,186483,35.54294842000245,4878
ENSMUSG00000073421,H2-Ab1,Gene Expression,0.10477375189460368,0.0,0.0,5917,1.1844963261133437,3005
ENSMUSG00000029864,Gstk1,Gene Expression,0.10454705836321665,0.0,0.0,12915,2.465409793042072,4241
ENSMUSG00000059481,Plg,Gene Expression,0.10397423442745131,0.0,0.0,147840,28.476231075227766,4877
ENSMUSG00000022464,Slc38a4,Gene Expression,0.10387893196063794,0.0,0.0,65521,12.519027336956906,4870
ENSMUSG00000034845,Plvap,Gene Expression,0.10387436457940902,0.0,0.0,9508,1.8266027845048778,3809
ENSMUSG00000039114,Nrn1,Gene Expression,0.10261202967365221,0.0,0.0,27599,5.4620860597424015,4773
ENSMUSG00000066366,Serpina1a,Gene Expression,0.10233261387223189,0.0,0.0,135948,26.472213813588468,4878
ENSMUSG00000069792,Wfdc17,Gene Expression,0.1022269354291218,0.0,0.0,5472,1.102326642612419,2989
ENSMUSG00000032081,Apoc3,Gene Expression,0.10180523606592157,0.0,0.0,407150,77.92112871076993,4879
ENSMUSG00000028581,Laptm5,Gene Expression,0.10021887148744912,0.0,0.0,4265,0.8750823893461298,2554
ENSMUSG00000018623,Mmp7,Gene Expression,0.10020149772302177,0.0,0.0,215,0.039507104295585634,177
ENSMUSG00000026701,Prdx6,Gene Expression,0.09870064420099703,0.0,0.0,42241,8.184739032288654,4856
ENSMUSG00000036256,Igfbp7,Gene Expression,0.0984177004615722,0.0,0.0,18943,3.6360438334035554,4601
ENSMUSG00000031722,Hp,Gene Expression,0.09800495254269082,0.0,0.0,73559,14.711719883835656,4876
ENSMUSG00000005514,Por,Gene Expression,0.09791524634260437,0.0,0.0,11427,2.250822415363614,4055
ENSMUSG00000034459,Ifit1,Gene Expression,0.09786453446683004,0.0,0.0,515,0.09537810233856142,390
ENSMUSG00000004207,Psap,Gene Expression,0.09707406467531447,0.0,0.0,48324,9.521805813735142,4871
ENSMUSG00000072941,Sod3,Gene Expression,0.09696437474322384,0.0,0.0,7058,1.3489809983925398,3338
ENSMUSG00000076618,Ighj4,Gene Expression,0.09608949062812744,0.0,0.0,249,0.05173786712247939,193
ENSMUSG00000038357,Camp,Gene Expression,0.0958379226387386,0.0,0.0,15,0.003777226170259617,11
ENSMUSG00000025153,Fasn,Gene Expression,0.09553714259321233,0.0,0.0,43293,8.313436979894204,4842
ENSMUSG00000047631,Apof,Gene Expression,0.09542641425209074,0.0,0.0,35199,6.661845852130682,4800
ENSMUSG00000073481,Marc2,Gene Expression,0.09512719771878968,0.0,0.0,34203,6.578436133456012,4817
ENSMUSG00000040466,Blvrb,Gene Expression,0.09511355763389875,0.0,0.0,8648,1.704564791821382,3718
ENSMUSG00000022868,Ahsg,Gene Expression,0.09457599106465917,0.0,0.0,342288,65.338032160465,4878
ENSMUSG00000028132,Tmem56,Gene Expression,0.09433327510842357,0.0,0.0,14183,2.709628332711755,4295
ENSMUSG00000005677,Nr1i3,Gene Expression,0.0940046120378703,0.0,0.0,9052,1.7834539324585612,3743
ENSMUSG00000027761,Aadac,Gene Expression,0.09332108810939149,0.0,0.0,19097,3.608706483920285,4581
ENSMUSG00000029380,Cxcl1,Gene Expression,0.09313411274685449,0.0,0.0,11042,2.1803639405150537,4118
ENSMUSG00000001506,Col1a1,Gene Expression,0.09287286921386818,0.0,0.0,1027,0.20339185730111778,817
ENSMUSG00000025481,Urah,Gene Expression,0.0925587694616627,0.0,0.0,25095,4.7783648747714444,4732
ENSMUSG00000030088,Aldh1l1,Gene Expression,0.09204110495009403,0.0,0.0,74161,14.223481085752246,4872
ENSMUSG00000040713,Creg1,Gene Expression,0.09175970797860943,0.0,0.0,36879,7.09504138397748,4842
ENSMUSG00000006522,Itih3,Gene Expression,0.09144875711896819,0.0,0.0,52559,10.110649707980794,4869
ENSMUSG00000034463,Scara3,Gene Expression,0.09093655549580518,0.0,0.0,279,0.05432652972031337,232
ENSMUSG00000033308,Dpyd,Gene Expression,0.0907642920807344,0.0,0.0,29119,5.747109767413246,4822
ENSMUSG00000021210,Akr1c6,Gene Expression,0.08998273573823827,0.0,0.0,9595,1.8660364305846664,3883
ENSMUSG00000058672,Tubb2a,Gene Expression,0.08987386448482972,0.0,0.0,16626,3.172413648871763,4507
ENSMUSG00000024975,Pdcd4,Gene Expression,0.0898598993102062,0.0,0.0,15666,2.9681609661561867,4419
ENSMUSG00000049723,Mmp12,Gene Expression,0.08925462669533249,0.0,0.0,651,0.1352427287027529,513
ENSMUSG00000022587,Ly6e,Gene Expression,0.08910695020521316,0.0,0.0,22127,4.25852119746841,4655
ENSMUSG00000028240,Cyp7a1,Gene Expression,0.0888051050995215,0.0,0.0,3471,0.6955699883614244,2212
ENSMUSG00000054757,Akr1c20,Gene Expression,0.08875291935374317,0.0,0.0,8546,1.6461423103040467,3711
ENSMUSG00000026938,Fcna,Gene Expression,0.08843042171746976,0.0,0.0,9189,1.8128328350049778,3803
ENSMUSG00000073988,Ttpa,Gene Expression,0.08732140458798564,0.0,0.0,35506,6.860024373356933,4837
ENSMUSG00000031451,Gas6,Gene Expression,0.08727312610133853,0.0,0.0,6657,1.3242546213471744,3280
ENSMUSG00000044206,Vsig4,Gene Expression,0.0872077493005888,0.0,0.0,2716,0.5593025311777043,1909
ENSMUSG00000016427,Ndufa1,Gene Expression,0.08720178951807593,0.0,0.0,15957,3.0016939678479195,4435
ENSMUSG00000049422,Chchd10,Gene Expression,0.08697947949969076,0.0,0.0,53975,10.375819416288802,4865
ENSMUSG00000026576,Atp1b1,Gene Expression,0.08677073533854907,0.0,0.0,7590,1.4663082789723798,3479
ENSMUSG00000060802,B2m,Gene Expression,0.08625754430706946,0.0,0.0,175748,33.74943803990231,4879
ENSMUSG00000028553,Angptl3,Gene Expression,0.08568345082553395,0.0,0.0,18243,3.47929503528563,4588
ENSMUSG00000079057,Cyp4v3,Gene Expression,0.08493006936208011,0.0,0.0,20275,3.831523704686937,4627
ENSMUSG00000032349,Elovl5,Gene Expression,0.08447076152098924,0.0,0.0,52439,10.133437138601536,4873
ENSMUSG00000036309,Skp1a,Gene Expression,0.08370535663832655,0.0,0.0,38651,7.4315897902271715,4846
ENSMUSG00000022235,Cmbl,Gene Expression,0.08364820267859945,0.0,0.0,13570,2.6266545617522055,4324
ENSMUSG00000020098,Pcbd1,Gene Expression,0.08328660696788869,0.0,0.0,28494,5.434025969915398,4765
ENSMUSG00000015083,C8g,Gene Expression,0.08305626540390991,0.0,0.0,32430,6.157301630180172,4812
ENSMUSG00000042254,Cilp,Gene Expression,0.08259959898585324,0.0,0.0,89,0.017392405330257762,78
ENSMUSG00000023367,Tmem176a,Gene Expression,0.08249572526026414,0.0,0.0,17379,3.3411439383091137,4562
ENSMUSG00000021417,Eci2,Gene Expression,0.08240840907188039,0.0,0.0,12375,2.4338588145791493,4221
