Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000025533,Asl,Gene Expression,0.20153643395414642,0.0,0.0,20908,4.210012107782379,4337
ENSMUSG00000029455,Aldh2,Gene Expression,0.20136308139391804,0.0,0.0,85275,17.536276111296296,4601
ENSMUSG00000005681,Apoa2,Gene Expression,0.20102951929397167,0.0,0.0,1349851,277.4394268331797,4604
ENSMUSG00000032204,Aqp9,Gene Expression,0.20083258281636931,0.0,0.0,16644,3.4565927847888576,4202
ENSMUSG00000003555,Cyp17a1,Gene Expression,0.20003748436766247,0.0,0.0,4913,0.9737775138550112,2464
ENSMUSG00000016194,Hsd11b1,Gene Expression,0.19973389408661282,0.0,0.0,35773,7.241953057748034,4565
ENSMUSG00000095079,Igha,Gene Expression,0.1996231407861994,0.0,0.0,152,0.04735971274625062,44
ENSMUSG00000027227,Sord,Gene Expression,0.19846858315894608,0.0,0.0,25023,5.202250484315951,4505
ENSMUSG00000028001,Fga,Gene Expression,0.19792050820383758,0.0,0.0,137620,27.87865157023975,4602
ENSMUSG00000021474,Sfxn1,Gene Expression,0.1945202141194951,0.0,0.0,7460,1.5014967723781365,3099
ENSMUSG00000024610,Cd74,Gene Expression,0.19414466144738696,0.0,0.0,6867,1.485881397278349,2952
ENSMUSG00000031762,Mt2,Gene Expression,0.19024877302974255,0.0,0.0,1464,0.2944111174506452,898
ENSMUSG00000067149,Jchain,Gene Expression,0.18870144189516036,0.0,0.0,154,0.036287471405420824,94
ENSMUSG00000054452,Tle5,Gene Expression,0.18785813684538732,0.0,0.0,43159,8.898275078268915,4594
ENSMUSG00000040466,Blvrb,Gene Expression,0.18597526863419042,0.0,0.0,13436,2.78872427504132,4047
ENSMUSG00000028603,Scp2,Gene Expression,0.18556907710060977,0.0,0.0,175629,36.092886647068966,4603
ENSMUSG00000022149,C9,Gene Expression,0.1843340754023121,0.0,0.0,18501,3.743327020906207,4198
ENSMUSG00000030762,Aqp8,Gene Expression,0.18049740351834456,0.0,0.0,20554,4.187586739593889,4314
ENSMUSG00000028011,Tdo2,Gene Expression,0.1804082551164321,0.0,0.0,94101,19.124054284360888,4602
ENSMUSG00000025190,Got1,Gene Expression,0.17961785749202291,0.0,0.0,18314,3.695424243220815,4220
ENSMUSG00000018604,Tbx3,Gene Expression,0.17946913521007854,0.0,0.0,3265,0.6859246596671915,1916
ENSMUSG00000031765,Mt1,Gene Expression,0.17848571532966323,0.0,0.0,3521,0.7051755196019229,1980
ENSMUSG00000071178,Serpina1b,Gene Expression,0.1774191689473614,0.0,0.0,262580,53.557263577257785,4604
ENSMUSG00000023044,Csad,Gene Expression,0.17737826875123275,0.0,0.0,8028,1.6616002125008105,3350
ENSMUSG00000033634,Nat8f2,Gene Expression,0.17571919676290507,0.0,0.0,31593,6.496355488506539,4551
ENSMUSG00000022351,Sqle,Gene Expression,0.17489500266003616,0.0,0.0,3188,0.6327900017003107,1928
ENSMUSG00000060803,Gstp1,Gene Expression,0.17461790303701,0.0,0.0,39066,7.966846440052116,4579
ENSMUSG00000001025,S100a6,Gene Expression,0.17359508029503568,0.0,0.0,509,0.11948658730041085,363
ENSMUSG00000024164,C3,Gene Expression,0.17055230894064885,0.0,0.0,120961,24.64110243428285,4603
ENSMUSG00000024978,Gpam,Gene Expression,0.16863138590664822,0.0,0.0,18247,3.753132356041887,4366
ENSMUSG00000041698,Slco1a1,Gene Expression,0.16654097822944278,0.0,0.0,4383,0.9024424659294434,2383
ENSMUSG00000025153,Fasn,Gene Expression,0.16618462163469905,0.0,0.0,31597,6.354590824244651,4526
ENSMUSG00000034459,Ifit1,Gene Expression,0.16605264284620577,0.0,0.0,552,0.11812301089272306,365
ENSMUSG00000066366,Serpina1a,Gene Expression,0.1656810673169866,0.0,0.0,65568,13.27360912781912,4603
ENSMUSG00000033860,Fgg,Gene Expression,0.16508428167208866,0.0,0.0,101829,20.720193956642216,4603
ENSMUSG00000021210,Akr1c6,Gene Expression,0.1648479619550098,0.0,0.0,8502,1.7433741069755624,3477
ENSMUSG00000039323,Igfbp2,Gene Expression,0.16398134610449067,0.0,0.0,7252,1.4733516847647967,3175
ENSMUSG00000039519,Cyp7b1,Gene Expression,0.1632107952215758,0.0,0.0,7562,1.57342572386017,3317
ENSMUSG00000028715,Cyp4a14,Gene Expression,0.16234835872112582,0.0,0.0,13885,2.858812607616328,4126
ENSMUSG00000020638,Cmpk2,Gene Expression,0.162180577110908,0.0,0.0,480,0.09716424173640427,336
ENSMUSG00000036594,H2-Aa,Gene Expression,0.16205124875663104,0.0,0.0,2099,0.4772351602013565,1338
ENSMUSG00000039202,Abhd2,Gene Expression,0.1619280860704171,0.0,0.0,7095,1.4211942788951841,3190
ENSMUSG00000035686,Thrsp,Gene Expression,0.15969244181355186,0.0,0.0,31481,6.546224552739295,4568
ENSMUSG00000042289,Hsd3b7,Gene Expression,0.1595017771235696,0.0,0.0,27430,5.669952852027662,4529
ENSMUSG00000026170,Cyp27a1,Gene Expression,0.15827335078637683,0.0,0.0,12205,2.5566232850919492,3992
ENSMUSG00000041237,Pklr,Gene Expression,0.1571389791474845,0.0,0.0,38183,7.773594401958036,4573
ENSMUSG00000034634,Ly6d,Gene Expression,0.15537597079469942,0.0,0.0,2681,0.5331705377989227,1680
ENSMUSG00000033831,Fgb,Gene Expression,0.15534464671710235,0.0,0.0,180272,36.44702071383056,4603
ENSMUSG00000060586,H2-Eb1,Gene Expression,0.15487574300510354,0.0,0.0,1256,0.2849631785610631,863
ENSMUSG00000034855,Cxcl10,Gene Expression,0.15025888042382224,0.0,0.0,704,0.14747929972341467,493
ENSMUSG00000019838,Slc16a10,Gene Expression,0.15011380577670466,0.0,0.0,6655,1.3990440387287493,3114
ENSMUSG00000037686,Aspg,Gene Expression,0.14911489250395005,0.0,0.0,6435,1.2759686731610347,2984
ENSMUSG00000071177,Serpina1d,Gene Expression,0.14758042235001437,0.0,0.0,90532,18.509963031402,4603
ENSMUSG00000019929,Dcn,Gene Expression,0.14752596376835708,0.0,0.0,9272,1.9405817580315334,3647
ENSMUSG00000034127,Tspan8,Gene Expression,0.1441263074024434,0.0,0.0,303,0.060317821581586384,228
ENSMUSG00000074896,Ifit3,Gene Expression,0.143400945423852,0.0,0.0,842,0.17603281218400751,564
ENSMUSG00000030122,Ptms,Gene Expression,0.14261020197727628,0.0,0.0,33611,6.947399185873502,4578
ENSMUSG00000032349,Elovl5,Gene Expression,0.14194609177871995,0.0,0.0,41672,8.510545838483571,4576
ENSMUSG00000026879,Gsn,Gene Expression,0.14012581039705121,0.0,0.0,477,0.10514630387421649,364
ENSMUSG00000105906,Iglc1,Gene Expression,0.1378233616248553,0.0,0.0,109,0.02565352203645256,63
ENSMUSG00000022181,C6,Gene Expression,0.13608672479098555,0.0,0.0,6269,1.3180173549064074,3059
ENSMUSG00000024827,Gldc,Gene Expression,0.13588550480457395,0.0,0.0,3542,0.6926535311491363,2119
ENSMUSG00000005677,Nr1i3,Gene Expression,0.13475433338124998,0.0,0.0,8266,1.7244466915504801,3462
ENSMUSG00000004558,Ndrg2,Gene Expression,0.13470713185442848,0.0,0.0,56695,11.526887036516115,4597
ENSMUSG00000022587,Ly6e,Gene Expression,0.13281803693262298,0.0,0.0,12180,2.4703686837612477,3972
ENSMUSG00000060613,Cyp2c70,Gene Expression,0.1310988535047193,0.0,0.0,27065,5.525397158427181,4536
ENSMUSG00000073421,H2-Ab1,Gene Expression,0.13071004300695338,0.0,0.0,1300,0.2823630823580843,943
ENSMUSG00000022947,Cbr3,Gene Expression,0.13066231959039185,0.0,0.0,2775,0.5788294361640248,1809
ENSMUSG00000032085,Tagln,Gene Expression,0.1293696559558229,0.0,0.0,721,0.1566656064422728,562
ENSMUSG00000025197,Cyp2c23,Gene Expression,0.1278876548859544,0.0,0.0,14449,2.9349837636216223,4135
ENSMUSG00000027712,Anxa5,Gene Expression,0.12737513372668544,0.0,0.0,12137,2.511946181182169,3989
ENSMUSG00000004951,Hspb1,Gene Expression,0.126855391525829,0.0,0.0,5390,1.1333742367456119,2876
ENSMUSG00000022010,Tsc22d1,Gene Expression,0.1264954715620802,0.0,0.0,5510,1.1692876171278954,2867
ENSMUSG00000031722,Hp,Gene Expression,0.12494746363654677,0.0,0.0,35608,7.295100897907066,4556
ENSMUSG00000020321,Mdh1,Gene Expression,0.12406104160860454,0.0,0.0,55462,11.376914045676324,4591
ENSMUSG00000026864,Hspa5,Gene Expression,0.12394824802057776,0.0,0.0,57696,11.759656262289894,4599
ENSMUSG00000028469,Npr2,Gene Expression,0.12389397890470284,0.0,0.0,2688,0.5590872335486959,1728
ENSMUSG00000073940,Hbb-bt,Gene Expression,0.12386295552356132,0.0,0.0,779,0.20447025720979597,592
ENSMUSG00000067235,H2-Q10,Gene Expression,0.12381651028816419,0.0,0.0,128780,26.436956682597483,4601
ENSMUSG00000020777,Acox1,Gene Expression,0.12332640450533017,0.0,0.0,116440,23.638102279645715,4600
ENSMUSG00000037742,Eef1a1,Gene Expression,0.12259595371969516,0.0,0.0,201448,41.13143809941435,4603
ENSMUSG00000022868,Ahsg,Gene Expression,0.12223123631755503,0.0,0.0,223356,45.214809820705135,4603
ENSMUSG00000018459,Slc13a3,Gene Expression,0.12189099906103408,0.0,0.0,691,0.15642300071089818,545
ENSMUSG00000029675,Eln,Gene Expression,0.12157418174131579,0.0,0.0,290,0.07091775486989862,231
ENSMUSG00000003477,Inmt,Gene Expression,0.12065293535100975,0.0,0.0,28889,5.909594944103031,4542
ENSMUSG00000028464,Tpm2,Gene Expression,0.12054211989985959,0.0,0.0,2760,0.5852207818421271,1834
ENSMUSG00000032081,Apoc3,Gene Expression,0.1200862111014922,0.0,0.0,338109,69.07779902807229,4604
ENSMUSG00000022108,Itm2b,Gene Expression,0.1199420536803932,0.0,0.0,43763,9.101622041417935,4596
ENSMUSG00000048856,Slc25a47,Gene Expression,0.11975923114647587,0.0,0.0,29547,5.986083952763436,4533
ENSMUSG00000031173,Otc,Gene Expression,0.11950182988513089,0.0,0.0,24297,4.914701798721532,4499
ENSMUSG00000003526,Prodh,Gene Expression,0.11897861782314291,0.0,0.0,8546,1.7964136173607044,3604
ENSMUSG00000024747,Aldh1a7,Gene Expression,0.11809645663072804,0.0,0.0,29986,6.127411992874782,4530
ENSMUSG00000020241,Col6a2,Gene Expression,0.1162912555923558,0.0,0.0,810,0.18172678968954872,656
ENSMUSG00000009633,G0s2,Gene Expression,0.11599982170204849,0.0,0.0,11325,2.3265796510209507,3952
ENSMUSG00000076617,Ighm,Gene Expression,0.11406843170556638,0.0,0.0,2205,0.47094505744367393,1438
ENSMUSG00000028108,Ecm1,Gene Expression,0.11375063632719985,0.0,0.0,9496,1.977116762826279,3671
ENSMUSG00000032271,Nnmt,Gene Expression,0.11331674376452554,0.0,0.0,6145,1.2286243102012764,3057
ENSMUSG00000026475,Rgs16,Gene Expression,0.11329446617824239,0.0,0.0,12916,2.656612676205752,4095
ENSMUSG00000047230,Cldn2,Gene Expression,0.11205499886399602,0.0,0.0,4632,0.9674231193833517,2608
ENSMUSG00000028223,Decr1,Gene Expression,0.11096236427389496,0.0,0.0,22027,4.46695255165442,4444
ENSMUSG00000002769,Gnmt,Gene Expression,0.11090834196525359,0.0,0.0,133150,27.183231194576145,4603
ENSMUSG00000061825,Ces2c,Gene Expression,0.11058975048971237,0.0,0.0,3669,0.7832231075387964,2247
ENSMUSG00000026715,Serpinc1,Gene Expression,0.11033111693088031,0.0,0.0,235558,47.95951168782444,4603
ENSMUSG00000026385,Dbi,Gene Expression,0.10995480094032697,0.0,0.0,180338,36.9078571272449,4604
ENSMUSG00000089960,Ugt1a1,Gene Expression,0.10973641953961799,0.0,0.0,16181,3.3662902036866846,4300
ENSMUSG00000029201,Ugdh,Gene Expression,0.1087300704041938,0.0,0.0,21732,4.400633091529256,4442
ENSMUSG00000029864,Gstk1,Gene Expression,0.10846536917594786,0.0,0.0,16807,3.430413519296711,4323
ENSMUSG00000056978,Hamp2,Gene Expression,0.107907268439126,0.0,0.0,5493,1.1104492106707722,2786
ENSMUSG00000020427,Igfbp3,Gene Expression,0.10759042858757832,0.0,0.0,3013,0.63673269470263,1967
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.10691947823952656,0.0,0.0,34612,7.269109556419075,4579
ENSMUSG00000028967,Errfi1,Gene Expression,0.10618104915209198,0.0,0.0,19941,4.059256772817437,4405
ENSMUSG00000030498,Gas2,Gene Expression,0.10607857309982893,0.0,0.0,3414,0.6761926496112267,2096
ENSMUSG00000028356,Ambp,Gene Expression,0.1055309146933324,0.0,0.0,111168,22.53728117183583,4602
ENSMUSG00000024665,Fads2,Gene Expression,0.10467583030766268,0.0,0.0,28077,5.734562009053972,4531
ENSMUSG00000035836,Ugt2b1,Gene Expression,0.10461817179713405,0.0,0.0,32578,6.7179097888476775,4559
ENSMUSG00000069456,Rdh16,Gene Expression,0.10436517046711859,0.0,0.0,11349,2.3745810816098447,3982
ENSMUSG00000043681,Fam25c,Gene Expression,0.10341068198908082,0.0,0.0,3741,0.7808968522109924,2299
ENSMUSG00000022464,Slc38a4,Gene Expression,0.10340544882830904,0.0,0.0,37442,7.557772609216889,4568
ENSMUSG00000022445,Cyp2d26,Gene Expression,0.10334234573873952,0.0,0.0,69332,14.229074486254937,4601
ENSMUSG00000026390,Marco,Gene Expression,0.10303856541927357,0.0,0.0,6420,1.3046701232691906,3038
ENSMUSG00000040152,Thbs1,Gene Expression,0.10292979468658474,0.0,0.0,523,0.11848911506316383,409
ENSMUSG00000017344,Vtn,Gene Expression,0.10112547835463795,0.0,0.0,32399,6.630821282948186,4566
ENSMUSG00000001155,Ftcd,Gene Expression,0.09967722271903544,0.0,0.0,9195,1.84524995142006,3641
ENSMUSG00000025492,Ifitm3,Gene Expression,0.0992264466480092,0.0,0.0,39510,8.073037640543841,4582
ENSMUSG00000031604,Msmo1,Gene Expression,0.09915603960560497,0.0,0.0,9819,2.025711855089387,3853
ENSMUSG00000031451,Gas6,Gene Expression,0.09895015855861805,0.0,0.0,4174,0.8779465347840582,2439
ENSMUSG00000074882,Cyp2c68,Gene Expression,0.09827670092452077,0.0,0.0,9395,1.9429116784250877,3744
ENSMUSG00000036880,Acaa2,Gene Expression,0.09780915444995973,0.0,0.0,76219,15.650860173107056,4603
ENSMUSG00000078650,G6pc,Gene Expression,0.09724054953202804,0.0,0.0,10917,2.221734095256333,3908
ENSMUSG00000079105,C7,Gene Expression,0.09559888630111094,0.0,0.0,90,0.01958127415456525,77
ENSMUSG00000074254,Cyp2a4,Gene Expression,0.09553749263795962,0.0,0.0,5578,1.179704619413374,3006
ENSMUSG00000021794,Glud1,Gene Expression,0.0953245524144868,0.0,0.0,45060,9.163807852577094,4592
ENSMUSG00000079057,Cyp4v3,Gene Expression,0.09529610003196602,0.0,0.0,21301,4.32891765066114,4464
ENSMUSG00000060002,Chpt1,Gene Expression,0.0951016673610203,0.0,0.0,14657,3.0159988178678017,4205
ENSMUSG00000034463,Scara3,Gene Expression,0.0949251814772409,0.0,0.0,240,0.048403079260824024,199
ENSMUSG00000005514,Por,Gene Expression,0.09349198841363099,0.0,0.0,9886,2.0481193138290186,3807
ENSMUSG00000066072,Cyp4a10,Gene Expression,0.09297145858369099,0.0,0.0,10400,2.154126223856428,3963
ENSMUSG00000026728,Vim,Gene Expression,0.09280290771585731,0.0,0.0,3024,0.6505587602282402,1993
ENSMUSG00000023057,Fabp2,Gene Expression,0.09228698138072353,0.0,0.0,21507,4.379907041869635,4461
ENSMUSG00000001930,Vwf,Gene Expression,0.09204998440346945,0.0,0.0,451,0.10989167661025695,374
ENSMUSG00000020592,Sdc1,Gene Expression,0.09165705906688965,0.0,0.0,12834,2.594973345346205,4076
ENSMUSG00000021238,Aldh6a1,Gene Expression,0.09126334618774301,0.0,0.0,41205,8.42737930642607,4586
ENSMUSG00000076612,Ighg2c,Gene Expression,0.09125406707542795,0.0,0.0,34,0.007637337419340848,23
ENSMUSG00000036545,Adamts2,Gene Expression,0.09070131106851488,0.0,0.0,539,0.12124466884908643,471
